CU9913,0,0,1,0,1.34
CU9913,0,0,0,1000,42.91
CU790,1,0,0,0,1.94
CU790,1,0,0,0,1.24
CU790,1,0,0,0,1.01
CU790,1,0,0,0,1.76
CU790,1,0,0,0,1.66
CU790,0,0,1,0,1.48
CU790,0,0,1,0,1.54
CU790,0,0,1,0,1.73
CU790,0,0,1,0,1.58
CU790,0,0,0,3691,39.67
CU1531,1,0,0,0,1.56
CU1531,1,0,0,0,1.87
CU1531,1,0,0,0,1.32
CU1531,0,0,1,0,1.19
CU1531,0,0,1,0,1.06
CU1531,0,0,1,0,1.23
CU1531,0,0,1,0,1.5
CU1531,0,0,0,0,43.94
CU6957,1,0,0,0,1.15
CU6957,0,1,0,0,1.13
CU6957,0,0,1,0,1.52
CU6957,0,0,1,0,1.91
CU6957,0,0,1,0,1.31
CU6957,0,0,1,0,1.27
CU6957,0,0,0,506,45.31
CU10308,1,0,0,0,1.45
CU10308,0,1,0,0,1.05
CU10308,0,0,1,0,1.03
CU10308,0,0,1,0,1.05
CU10308,0,0,1,0,1.04
CU10308,0,0,1,0,1.86
CU10308,0,0,0,4500,46.33
CU2714,1,0,0,0,1.83
CU2714,1,0,0,0,1.25
CU2714,1,0,0,0,1.02
CU2714,0,1,0,0,1.56
CU2714,0,1,0,0,1.28
CU2714,0,0,1,0,1.8
CU2714,0,0,1,0,1.12
CU2714,0,0,1,0,1.09
CU2714,0,0,1,0,1.03
CU2714,0,0,0,250,41.71
CU13730,1,0,0,0,1.95
CU13730,0,1,0,0,1.62
CU13730,0,0,0,0,49.49
CU1141,1,0,0,0,1.04
CU1141,1,0,0,0,1.8
CU1141,1,0,0,0,1.27
CU1141,1,0,0,0,1.12
CU1141,1,0,0,0,1.84
CU1141,1,0,0,0,1.12
CU1141,0,0,1,0,1.66
CU1141,0,0,1,0,1.59
CU1141,0,0,1,0,1.65
CU1141,0,0,1,0,1.7
CU1141,0,0,1,0,1.46
CU1141,0,0,0,3500,38.06
CU6623,1,0,0,0,1.9
CU6623,0,1,0,0,1
CU6623,0,0,1,0,1.25
CU6623,0,0,1,0,1.81
CU6623,0,0,0,1959,47.05
CU10020,1,0,0,0,1.39
CU10020,0,1,0,0,1.97
CU10020,0,0,1,0,1.29
CU10020,0,0,1,0,1.05
CU10020,0,0,0,2500,47.41
CU2703,1,0,0,0,1.62
CU2703,1,0,0,0,1.5
CU2703,0,1,0,0,1.73
CU2703,0,1,0,0,1.56
CU2703,0,0,1,0,1.28
CU2703,0,0,1,0,1.85
CU2703,0,0,1,0,1.36
CU2703,0,0,1,0,1.99
CU2703,0,0,1,0,1.41
CU2703,0,0,0,1200,39.78
CU885,1,0,0,0,1.22
CU885,0,0,1,0,1.01
CU885,0,0,1,0,1.84
CU885,0,0,1,0,1.54
CU885,0,0,0,874,47.67
CU3239,1,0,0,0,1.95
CU3239,1,0,0,0,1.4
CU3239,1,0,0,0,1.64
CU3239,1,0,0,0,1.75
CU3239,0,1,0,0,1.44
CU3239,0,1,0,0,1.93
CU3239,0,1,0,0,1.03
CU3239,0,0,1,0,1.7
CU3239,0,0,1,0,1.73
CU3239,0,0,1,0,1.51
CU3239,0,0,1,0,1.95
CU3239,0,0,0,5000,35.91
CU3441,1,0,0,0,1.86
CU3441,1,0,0,0,1.08
CU3441,0,1,0,0,1.06
CU3441,0,1,0,0,1.41
CU3441,0,0,1,0,1.53
CU3441,0,0,1,0,1.57
CU3441,0,0,0,1000,44.59
CU7412,1,0,0,0,1.85
CU7412,0,1,0,0,1.74
CU7412,0,0,1,0,1.59
CU7412,0,0,0,7000,47.9
CU3147,1,0,0,0,1.75
CU3147,0,1,0,0,1.51
CU3147,0,1,0,0,1.9
CU3147,0,1,0,0,1.89
CU3147,0,0,1,0,1.15
CU3147,0,0,1,0,1.26
CU3147,0,0,1,0,1.53
CU3147,0,0,1,0,1.06
CU3147,0,0,0,506,41.69
CU14708,1,0,0,0,1.13
CU14708,1,0,0,0,1.5
CU14708,0,1,0,0,1.13
CU14708,0,0,1,0,1.6
CU14708,0,0,1,0,1.1
CU14708,0,0,1,0,1.1
CU14708,0,0,1,0,1.65
CU14708,0,0,0,250,44.18
CU3461,1,0,0,0,1.44
CU3461,1,0,0,0,1.18
CU3461,1,0,0,0,1.85
CU3461,1,0,0,0,1.09
CU3461,0,1,0,0,1.71
CU3461,0,1,0,0,1.81
CU3461,0,0,1,0,2
CU3461,0,0,1,0,1.48
CU3461,0,0,1,0,1.58
CU3461,0,0,1,0,1.78
CU3461,0,0,0,3500,37.86
CU8520,1,0,0,0,1.98
CU8520,1,0,0,0,1.82
CU8520,0,1,0,0,1.42
CU8520,0,0,1,0,1.2
CU8520,0,0,1,0,1.73
CU8520,0,0,1,0,1.01
CU8520,0,0,1,0,1.98
CU8520,0,0,1,0,1.52
CU8520,0,0,0,1800,41.63
CU4009,0,1,0,0,1.74
CU4009,0,1,0,0,1.43
CU4009,0,1,0,0,1.11
CU4009,0,0,0,0,48.78
CU3587,1,0,0,0,1.66
CU3587,0,1,0,0,1.17
CU3587,0,1,0,0,1.81
CU3587,0,1,0,0,1.57
CU3587,0,0,0,780,46.85
CU6758,1,0,0,0,1.43
CU6758,0,1,0,0,1.16
CU6758,0,0,1,0,1.3
CU6758,0,0,1,0,1.83
CU6758,0,0,1,0,1.61
CU6758,0,0,1,0,1.6
CU6758,0,0,1,0,1.3
CU6758,0,0,0,1290,43.84
CU14746,1,0,0,0,1.27
CU14746,1,0,0,0,1.9
CU14746,0,1,0,0,1.51
CU14746,0,0,1,0,1.24
CU14746,0,0,1,0,1.38
CU14746,0,0,1,0,1.85
CU14746,0,0,1,0,1.23
CU14746,0,0,0,1500,43.15
CU13188,1,0,0,0,1.17
CU13188,0,1,0,0,1.54
CU13188,0,0,1,0,1.49
CU13188,0,0,0,250,48.89
CU14965,1,0,0,0,1.71
CU14965,0,1,0,0,1.32
CU14965,0,0,1,0,1.36
CU14965,0,0,1,0,2
CU14965,0,0,0,3500,46.57
CU15852,0,1,0,0,1.54
CU15852,0,1,0,0,1.03
CU15852,0,1,0,0,1.66
CU15852,0,1,0,0,1.24
CU15852,0,0,0,330,47.59
CU6275,0,0,1,0,1.56
CU6275,0,0,1,0,1.7
CU6275,0,0,1,0,1.76
CU6275,0,0,0,800,48.26
CU12404,0,1,0,0,1.27
CU12404,0,0,0,170,51.79
CU14487,1,0,0,0,1.46
CU14487,1,0,0,0,1.01
CU14487,0,1,0,0,1.61
CU14487,0,1,0,0,1
CU14487,0,1,0,0,1.39
CU14487,0,0,1,0,1.54
CU14487,0,0,1,0,1.42
CU14487,0,0,0,0,43.62
CU9791,1,0,0,0,1.6
CU9791,0,1,0,0,1.78
CU9791,0,0,1,0,1.85
CU9791,0,0,1,0,1.69
CU9791,0,0,1,0,1.48
CU9791,0,0,0,900,44.94
CU8696,1,0,0,0,1.05
CU8696,0,1,0,0,1.8
CU8696,0,0,1,0,1.05
CU8696,0,0,1,0,1.96
CU8696,0,0,1,0,1.18
CU8696,0,0,0,350,46.17
CU4715,1,0,0,0,1.51
CU4715,1,0,0,0,1.01
CU4715,1,0,0,0,1.46
CU4715,0,1,0,0,1.75
CU4715,0,1,0,0,1.46
CU4715,0,1,0,0,1.66
CU4715,0,0,1,0,1.71
CU4715,0,0,1,0,1.84
CU4715,0,0,0,1066,40.71
CU4020,1,0,0,0,1.22
CU4020,1,0,0,0,1.67
CU4020,1,0,0,0,1.72
CU4020,1,0,0,0,1
CU4020,1,0,0,0,1.6
CU4020,0,1,0,0,1.88
CU4020,0,1,0,0,1.06
CU4020,0,1,0,0,1.31
CU4020,0,0,1,0,1.88
CU4020,0,0,1,0,1.91
CU4020,0,0,1,0,1.89
CU4020,0,0,1,0,1.78
CU4020,0,0,0,5000,34.89
CU6365,1,0,0,0,1.8
CU6365,0,0,1,0,1.45
CU6365,0,0,1,0,1.01
CU6365,0,0,1,0,1.02
CU6365,0,0,1,0,1.23
CU6365,0,0,1,0,1.97
CU6365,0,0,0,1400,46.81
CU7974,0,1,0,0,1.77
CU7974,0,0,0,205,51.29
CU5712,1,0,0,0,1.12
CU5712,0,0,0,0,51.94
CU14018,1,0,0,0,1.41
CU14018,1,0,0,0,1.96
CU14018,1,0,0,0,1.72
CU14018,0,1,0,0,1.55
CU14018,0,0,1,0,1.67
CU14018,0,0,1,0,1.7
CU14018,0,0,1,0,1.31
CU14018,0,0,1,0,1.17
CU14018,0,0,0,1780,41.1
CU11034,0,1,0,0,1.42
CU11034,0,0,1,0,1.97
CU11034,0,0,0,600,49.68
CU3197,1,0,0,0,1.3
CU3197,0,1,0,0,1.23
CU3197,0,1,0,0,1.28
CU3197,0,1,0,0,1.72
CU3197,0,1,0,0,1.39
CU3197,0,1,0,0,1.13
CU3197,0,1,0,0,1.3
CU3197,0,1,0,0,1.66
CU3197,0,1,0,0,1.09
CU3197,0,0,1,0,1.72
CU3197,0,0,1,0,1.6
CU3197,0,0,1,0,1.38
CU3197,0,0,1,0,1.83
CU3197,0,0,1,0,1.6
CU3197,0,0,0,850,34.38
CU11501,1,0,0,0,1.5
CU11501,1,0,0,0,1.97
CU11501,0,1,0,0,1.21
CU11501,0,0,1,0,1.74
CU11501,0,0,1,0,1.99
CU11501,0,0,1,0,1.23
CU11501,0,0,1,0,1.86
CU11501,0,0,0,1500,42.3
CU3044,1,0,0,0,1.87
CU3044,0,1,0,0,1.62
CU3044,0,1,0,0,1.43
CU3044,0,0,1,0,1.39
CU3044,0,0,0,1012,46.76
CU9404,0,1,0,0,1.89
CU9404,0,0,0,1500,51.17
CU9988,0,1,0,0,1.36
CU9988,0,0,1,0,1.03
CU9988,0,0,0,600,50.68
CU12672,1,0,0,0,1.17
CU12672,1,0,0,0,1.02
CU12672,0,1,0,0,1.85
CU12672,0,0,1,0,1.36
CU12672,0,0,1,0,1.53
CU12672,0,0,0,1350,46.17
CU14893,1,0,0,0,1.15
CU14893,0,1,0,0,1.63
CU14893,0,0,1,0,1.28
CU14893,0,0,0,1000,49.01
CU2491,1,0,0,0,1.91
CU2491,0,1,0,0,1.09
CU2491,0,0,1,0,1.1
CU2491,0,0,1,0,1.1
CU2491,0,0,0,1700,47.9
CU12216,0,1,0,0,1.75
CU12216,0,1,0,0,1.83
CU12216,0,1,0,0,1.35
CU12216,0,1,0,0,1.6
CU12216,0,0,1,0,1.71
CU12216,0,0,0,350,44.83
CU5319,1,0,0,0,1.9
CU5319,0,0,1,0,1.93
CU5319,0,0,1,0,1.93
CU5319,0,0,0,3000,47.41
CU15879,0,1,0,0,1.29
CU15879,0,1,0,0,1.66
CU15879,0,1,0,0,1.92
CU15879,0,1,0,0,1.17
CU15879,0,1,0,0,1.04
CU15879,0,0,0,300,45.98
CU2269,1,0,0,0,1.04
CU2269,1,0,0,0,1.4
CU2269,1,0,0,0,1.69
CU2269,1,0,0,0,1.12
CU2269,0,1,0,0,1.64
CU2269,0,1,0,0,1.75
CU2269,0,0,1,0,1.56
CU2269,0,0,1,0,1.15
CU2269,0,0,1,0,1.15
CU2269,0,0,0,1500,40.69
CU7814,0,1,0,0,1.01
CU7814,0,0,1,0,1.62
CU7814,0,0,0,0,50.45
CU12180,1,0,0,0,1.88
CU12180,0,1,0,0,1.23
CU12180,0,1,0,0,1.66
CU12180,0,1,0,0,1.74
CU12180,0,1,0,0,1.69
CU12180,0,0,1,0,1.6
CU12180,0,0,0,900,43.27
CU8450,0,1,0,0,1.08
CU8450,0,0,0,533,51.98
CU2536,0,1,0,0,1.95
CU2536,0,1,0,0,1.57
CU2536,0,0,0,0,49.54
CU4153,1,0,0,0,1.34
CU4153,0,1,0,0,1.82
CU4153,0,1,0,0,1.58
CU4153,0,1,0,0,1.77
CU4153,0,0,1,0,1.55
CU4153,0,0,1,0,1.36
CU4153,0,0,0,2000,43.06
CU10477,1,0,0,0,1.68
CU10477,0,1,0,0,1.55
CU10477,0,0,1,0,1.28
CU10477,0,0,1,0,1.2
CU10477,0,0,0,250,47.34
CU13221,1,0,0,0,1.21
CU13221,0,1,0,0,1.06
CU13221,0,0,0,4663,50.79
CU12128,1,0,0,0,1.26
CU12128,0,1,0,0,1.04
CU12128,0,1,0,0,1.65
CU12128,0,1,0,0,1.79
CU12128,0,1,0,0,1.38
CU12128,0,0,1,0,1.84
CU12128,0,0,1,0,1.06
CU12128,0,0,1,0,1.24
CU12128,0,0,0,1700,41.97
CU12235,0,1,0,0,1.12
CU12235,0,1,0,0,1.73
CU12235,0,1,0,0,1.63
CU12235,0,1,0,0,1.06
CU12235,0,0,1,0,1.01
CU12235,0,0,0,122,46.53
CU1935,1,0,0,0,1.34
CU1935,0,1,0,0,1.4
CU1935,0,1,0,0,1.5
CU1935,0,0,1,0,1.01
CU1935,0,0,1,0,1.88
CU1935,0,0,1,0,1.86
CU1935,0,0,0,2500,44.26
CU8589,1,0,0,0,1.99
CU8589,1,0,0,0,1.75
CU8589,1,0,0,0,1.75
CU8589,1,0,0,0,1.81
CU8589,1,0,0,0,1.59
CU8589,0,1,0,0,1.76
CU8589,0,0,1,0,1.37
CU8589,0,0,1,0,1.67
CU8589,0,0,0,3700,39.45
CU9823,0,1,0,0,1.93
CU9823,0,0,0,0,51.13
CU12175,1,0,0,0,1.95
CU12175,1,0,0,0,1.76
CU12175,0,1,0,0,1.21
CU12175,0,1,0,0,1.4
CU12175,0,1,0,0,1.06
CU12175,0,1,0,0,1.28
CU12175,0,0,1,0,1.67
CU12175,0,0,1,0,1.61
CU12175,0,0,1,0,1.5
CU12175,0,0,1,0,1.8
CU12175,0,0,0,1036,38.18
CU7924,1,0,0,0,1.93
CU7924,1,0,0,0,1.71
CU7924,0,1,0,0,1.8
CU7924,0,1,0,0,1.58
CU7924,0,1,0,0,1.63
CU7924,0,0,1,0,1.35
CU7854,0,1,0,0,1.18
CU7854,0,0,0,700,51.88
CU12993,0,1,0,0,1.03
CU12993,0,0,0,300,52.03
CU608,1,0,0,0,1.72
CU608,1,0,0,0,1.02
CU608,0,0,1,0,1.63
CU608,0,0,1,0,1.55
CU608,0,0,1,0,1.75
CU608,0,0,1,0,1.56
CU608,0,0,0,1287,44.23
CU10025,1,0,0,0,1.46
CU10025,0,1,0,0,1.68
CU10025,0,0,0,1840,49.92
CU11680,0,1,0,0,1.78
CU11680,0,1,0,0,1.48
CU11680,0,1,0,0,1.38
CU11680,0,1,0,0,1.8
CU11680,0,0,0,0,46.62
CU10706,0,1,0,0,1.59
CU10706,0,0,0,700,51.47
CU6752,1,0,0,0,1.08
CU6752,1,0,0,0,1.48
CU6752,0,1,0,0,1.82
CU6752,0,1,0,0,1.75
CU6752,0,0,1,0,1.02
CU6752,0,0,1,0,1.65
CU6752,0,0,1,0,1.58
CU6752,0,0,1,0,1.94
CU6752,0,0,1,0,1.21
CU6752,0,0,0,3000,40.94
CU6932,0,1,0,0,1.45
CU6932,0,0,1,0,1.56
CU6932,0,0,0,547,50.08
CU9555,1,0,0,0,1.09
CU9555,0,1,0,0,1.26
CU9555,0,0,0,2000,50.71
CU475,1,0,0,0,1.48
CU475,0,0,1,0,1.82
CU475,0,0,1,0,1.31
CU475,0,0,1,0,1.59
CU475,0,0,1,0,1.69
CU475,0,0,0,3000,45.73
CU4188,1,0,0,0,1.46
CU4188,0,1,0,0,1.21
CU4188,0,1,0,0,1.38
CU4188,0,1,0,0,1.21
CU4188,0,0,0,0,47.8
CU12337,0,1,0,0,1.12
CU12337,0,1,0,0,1.16
CU12337,0,1,0,0,1.8
CU12337,0,1,0,0,1.61
CU12337,0,0,0,0,47.37
CU4603,1,0,0,0,1.79
CU4603,0,1,0,0,1.99
CU4603,0,1,0,0,1.82
CU4603,0,1,0,0,1.31
CU4603,0,0,1,0,1.97
CU4603,0,0,0,729,44.2
CU7694,0,1,0,0,1.55
CU7694,0,0,1,0,1.97
CU7694,0,0,0,448,49.55
CU6846,0,1,0,0,1.81
CU6846,0,0,0,0,51.25
CU5916,1,0,0,0,1.6
CU5916,1,0,0,0,1.73
CU5916,1,0,0,0,1.57
CU5916,1,0,0,0,1.25
CU5916,0,0,1,0,1.94
CU5916,0,0,1,0,1.48
CU5916,0,0,1,0,1.63
CU5916,0,0,1,0,1.59
CU5916,0,0,1,0,1.81
CU5916,0,0,1,0,1.29
CU5916,0,0,0,2800,41.58
CU3229,1,0,0,0,1.11
CU3229,1,0,0,0,1.37
CU3229,1,0,0,0,1.06
CU3229,0,1,0,0,1.15
CU3229,0,1,0,0,1.14
CU3229,0,1,0,0,1.14
CU3229,0,0,1,0,2
CU3229,0,0,1,0,1.86
CU3229,0,0,1,0,1.59
CU3229,0,0,0,3700,40.93
CU10180,0,1,0,0,1.91
CU10180,0,0,1,0,1.75
CU10180,0,0,0,176,49.41
CU10989,0,1,0,0,1.88
CU10989,0,0,0,633,51.18
CU8662,0,1,0,0,1.1
CU8662,0,0,1,0,1.61
CU8662,0,0,1,0,1.74
CU8662,0,0,1,0,1.84
CU8662,0,0,0,2600,46.97
CU1371,0,1,0,0,1.96
CU1371,0,1,0,0,1.56
CU1371,0,0,0,0,49.54
CU6818,1,0,0,0,1.49
CU6818,0,1,0,0,1.18
CU6818,0,0,0,1300,50.39
CU12217,1,0,0,0,1.27
CU12217,1,0,0,0,1.16
CU12217,1,0,0,0,1.82
CU12217,0,1,0,0,1.83
CU12217,0,1,0,0,1.73
CU12217,0,1,0,0,1.77
CU12217,0,1,0,0,1.79
CU12217,0,0,1,0,1.22
CU12217,0,0,1,0,1.28
CU12217,0,0,0,1200,39.26
CU10228,1,0,0,0,1.27
CU10228,1,0,0,0,1.5
CU10228,1,0,0,0,1.49
CU10228,0,1,0,0,1.59
CU10228,0,1,0,0,1.18
CU10228,0,1,0,0,1.31
CU10228,0,0,1,0,1.94
CU10228,0,0,1,0,1.75
CU10228,0,0,1,0,1.79
CU10228,0,0,0,300,39.48
CU5589,1,0,0,0,1.85
CU5589,1,0,0,0,1.41
CU5589,1,0,0,0,1.22
CU5589,0,0,1,0,1.72
CU5589,0,0,1,0,1.42
CU5589,0,0,1,0,1.07
CU5589,0,0,0,1,44.51
CU8819,0,1,0,0,1.42
CU8819,0,0,0,0,51.64
CU3039,0,1,0,0,1.35
CU3039,0,1,0,0,1.56
CU3039,0,0,0,6000,50.15
CU493,1,0,0,0,1.53
CU493,0,1,0,0,1.81
CU493,0,1,0,0,1.43
CU493,0,1,0,0,1.65
CU493,0,1,0,0,1.9
CU493,0,0,1,0,1.75
CU493,0,0,1,0,1.63
CU493,0,0,1,0,1.12
CU493,0,0,1,0,1.84
CU493,0,0,1,0,1.14
CU493,0,0,0,2100,39.03
CU4923,1,0,0,0,1.85
CU4923,0,1,0,0,1.38
CU4923,0,1,0,0,1.42
CU4923,0,1,0,0,1.41
CU4923,0,0,1,0,1.5
CU4923,0,0,1,0,1.35
CU4923,0,0,0,0,44.1
CU2410,1,0,0,0,1.18
CU2410,1,0,0,0,1.09
CU2410,1,0,0,0,1.06
CU2410,1,0,0,0,1.82
CU2410,1,0,0,0,1.85
CU2410,1,0,0,0,1.4
CU2410,0,1,0,0,1.59
CU2410,0,1,0,0,1.25
CU2410,0,0,1,0,1.18
CU2410,0,0,1,0,1.28
CU2410,0,0,1,0,1.92
CU2410,0,0,1,0,1.25
CU2410,0,0,1,0,1.69
CU2410,0,0,0,1500,35.67
CU740,1,0,0,0,1.51
CU740,0,0,1,0,1.38
CU740,0,0,1,0,1.37
CU740,0,0,1,0,1.54
CU740,0,0,1,0,1.2
CU740,0,0,0,531,46.62
CU3093,1,0,0,0,1.44
CU3093,0,1,0,0,1.12
CU3093,0,1,0,0,1.03
CU3093,0,0,1,0,1.9
CU3093,0,0,1,0,1.62
CU3093,0,0,0,0,46.06
CU9156,0,1,0,0,1.33
CU9156,0,0,0,0,51.73
CU1161,1,0,0,0,1.73
CU1161,1,0,0,0,1.03
CU1161,0,0,1,0,1.69
CU1161,0,0,1,0,1.37
CU1161,0,0,0,0,47.32
CU8633,0,1,0,0,1.17
CU8633,0,0,1,0,1.28
CU8633,0,0,1,0,1.2
CU8633,0,0,1,0,1.59
CU8633,0,0,0,3800,47.94
CU8920,1,0,0,0,1.31
CU8920,0,1,0,0,1.79
CU8920,0,0,1,0,1.24
CU8920,0,0,1,0,1.92
CU8920,0,0,0,1000,46.87
CU513,1,0,0,0,1.82
CU513,0,0,0,2000,51.24
CU15745,0,1,0,0,1.94
CU15745,0,1,0,0,1.81
CU15745,0,1,0,0,1.72
CU15745,0,1,0,0,1.09
CU15745,0,0,1,0,1.35
CU15745,0,0,1,0,1.9
CU15745,0,0,1,0,1.59
CU15745,0,0,0,0,41.86
CU3976,0,1,0,0,1.26
CU3976,0,1,0,0,1.01
CU3976,0,1,0,0,1.49
CU3976,0,0,1,0,1.39
CU3976,0,0,0,800,47.93
CU5206,1,0,0,0,1.34
CU5206,1,0,0,0,1.29
CU5206,1,0,0,0,1.5
CU5206,1,0,0,0,1.45
CU5206,0,0,1,0,1.32
CU5206,0,0,1,0,1.12
CU5206,0,0,1,0,1.68
CU5206,0,0,1,0,1.91
CU5206,0,0,0,900,41.86
CU12026,1,0,0,0,1.12
CU12026,1,0,0,0,1.75
CU12026,0,1,0,0,1.19
CU12026,0,1,0,0,1.02
CU12026,0,0,1,0,1.68
CU12026,0,0,1,0,1.79
CU12026,0,0,0,1800,44.5
CU14493,1,0,0,0,1.84
CU14493,0,1,0,0,1.5
CU14493,0,0,1,0,1.07
CU14493,0,0,1,0,1.16
CU14493,0,0,0,0,47.46
CU10208,1,0,0,0,1.16
CU10208,1,0,0,0,1.51
CU10208,0,1,0,0,1.45
CU10208,0,0,1,0,1.19
CU10208,0,0,1,0,1.08
CU10208,0,0,0,0,46.78
CU4102,1,0,0,0,1.63
CU4102,0,1,0,0,1.55
CU4102,0,1,0,0,1.34
CU4102,0,1,0,0,1.72
CU4102,0,0,1,0,1.28
CU4102,0,0,1,0,1.92
CU4102,0,0,0,5000,43.68
CU1202,1,0,0,0,1.11
CU1202,1,0,0,0,1.72
CU1202,0,0,1,0,1.07
CU1202,0,0,1,0,1.32
CU1202,0,0,1,0,1.19
CU1202,0,0,1,0,1.82
CU1202,0,0,0,960,45.47
